case_id,hotel_id,room_a_index,room_b_index,room_a_name,room_b_name,fuzzy_score,label
hotel_39759323_20260722_175249,39759323,63,174,FAMILY SUITE WITH TERRACE,"Terrace Lagoon Family Suite Quad,1 Double Bed and 2 Twin Beds",88.89,0
hotel_39759323_20260722_175249,39759323,63,257,FAMILY SUITE WITH TERRACE,Terrace Lagoon Family Suite Quad 1 Double Bed and 2 Twin Beds,88.89,0
hotel_39759323_20260722_175249,39759323,241,174,FAMILY ROOM TERRACE FAMILY SUITE (4),"Terrace Lagoon Family Suite Quad,1 Double Bed and 2 Twin Beds",81.63,0
hotel_39759323_20260722_175249,39759323,241,257,FAMILY ROOM TERRACE FAMILY SUITE (4),Terrace Lagoon Family Suite Quad 1 Double Bed and 2 Twin Beds,81.63,0
hotel_39759323_20260722_175249,39759323,16,174,Terrace Family Suite Quad,"Terrace Lagoon Family Suite Quad,1 Double Bed and 2 Twin Beds",88.89,0
hotel_39759323_20260722_175249,39759323,29,179,Terrace Family Suite,"Family Suite Land Quad,1 Double Bed and 2 Twin Beds",75.0,0
hotel_39759323_20260722_175249,39759323,29,260,Terrace Family Suite,Family Suite Land Quad 1 Double Bed and 2 Twin Beds,75.0,0
hotel_39759323_20260722_175249,39759323,55,179,SUITE - FAMILY - TERRACE,"Family Suite Land Quad,1 Double Bed and 2 Twin Beds",70.59,0
hotel_39759323_20260722_175249,39759323,55,260,SUITE - FAMILY - TERRACE,Family Suite Land Quad 1 Double Bed and 2 Twin Beds,70.59,0
hotel_39759323_20260722_175249,39759323,143,179,TERRACE FAMILY SUITE Terrace Family Suite,"Family Suite Land Quad,1 Double Bed and 2 Twin Beds",75.0,0
hotel_39759323_20260722_175249,39759323,143,260,TERRACE FAMILY SUITE Terrace Family Suite,Family Suite Land Quad 1 Double Bed and 2 Twin Beds,75.0,0
hotel_39759323_20260722_175249,39759323,16,260,Terrace Family Suite Quad,Family Suite Land Quad 1 Double Bed and 2 Twin Beds,80.95,0
hotel_39759323_20260722_175249,39759323,9,11,FAMILY ROOM TERRACE LAGOON VIEW,FAMILY ROOM SUITE LAND VIEW,79.31,0
hotel_39759323_20260722_175249,39759323,9,252,FAMILY ROOM TERRACE LAGOON VIEW,FAMILY ROOM SUITE LAND VIEW (4),74.19,0
hotel_39759323_20260722_175249,39759323,9,13,FAMILY ROOM TERRACE LAGOON VIEW,Terrace Lagoon Family Suite Pool View,91.23,0
hotel_39759323_20260722_175249,39759323,9,30,FAMILY ROOM TERRACE LAGOON VIEW,Terrace Lagoon Family Suite,87.5,0
hotel_39759323_20260722_175249,39759323,9,98,FAMILY ROOM TERRACE LAGOON VIEW,Terrace Lagoon Family Suite Quad,80.77,0
hotel_39759323_20260722_175249,39759323,9,247,FAMILY ROOM TERRACE LAGOON VIEW,FAMILY ROOF SUITE LAND VIEW,75.86,0
hotel_39759323_20260722_175249,39759323,9,258,FAMILY ROOM TERRACE LAGOON VIEW,FAMILY ROOF SUITE LAND VIEW (4),70.97,0
hotel_39759323_20260722_175249,39759323,9,150,FAMILY ROOM TERRACE LAGOON VIEW,"Terrace Lagoon Family Suite,1 Double Bed and 2 Twin Beds",80.77,0
hotel_39759323_20260722_175249,39759323,9,245,FAMILY ROOM TERRACE LAGOON VIEW,Terrace Lagoon Family Suite 1 Double Bed and 2 Twin Beds,80.77,0
hotel_39759323_20260722_175249,39759323,9,174,FAMILY ROOM TERRACE LAGOON VIEW,"Terrace Lagoon Family Suite Quad,1 Double Bed and 2 Twin Beds",80.77,0
hotel_39759323_20260722_175249,39759323,9,257,FAMILY ROOM TERRACE LAGOON VIEW,Terrace Lagoon Family Suite Quad 1 Double Bed and 2 Twin Beds,80.77,0
hotel_39759323_20260722_175249,39759323,11,13,FAMILY ROOM SUITE LAND VIEW,Terrace Lagoon Family Suite Pool View,77.27,0
hotel_39759323_20260722_175249,39759323,12,13,FAMILY SUITE LAND,Terrace Lagoon Family Suite Pool View,82.76,0
hotel_39759323_20260722_175249,39759323,46,13,FAMILY SUITE LAND VIEW,Terrace Lagoon Family Suite Pool View,87.18,0
hotel_39759323_20260722_175249,39759323,153,13,FAMILY SUITE LAND Family Suite Land View,Terrace Lagoon Family Suite Pool View,87.18,0
hotel_39759323_20260722_175249,39759323,252,13,FAMILY ROOM SUITE LAND VIEW (4),Terrace Lagoon Family Suite Pool View,70.83,0
hotel_39759323_20260722_175249,39759323,99,13,Family Suite Land Quad,Terrace Lagoon Family Suite Pool View,70.59,0
hotel_39759323_20260722_175249,39759323,266,13,Family Suite with Land View 5 Person,Terrace Lagoon Family Suite Pool View,71.23,0
hotel_39759323_20260722_175249,39759323,103,51,Family Suite Land 5 Person,LAGOON DUPLEX SUITE 5 PERSON,74.07,0
hotel_39759323_20260722_175249,39759323,11,30,FAMILY ROOM SUITE LAND VIEW,Terrace Lagoon Family Suite,70.37,0
hotel_39759323_20260722_175249,39759323,12,30,FAMILY SUITE LAND,Terrace Lagoon Family Suite,82.76,0
hotel_39759323_20260722_175249,39759323,12,98,FAMILY SUITE LAND,Terrace Lagoon Family Suite Quad,82.76,0
hotel_39759323_20260722_175249,39759323,46,30,FAMILY SUITE LAND VIEW,Terrace Lagoon Family Suite,73.47,0
hotel_39759323_20260722_175249,39759323,46,98,FAMILY SUITE LAND VIEW,Terrace Lagoon Family Suite Quad,70.59,0
hotel_39759323_20260722_175249,39759323,153,30,FAMILY SUITE LAND Family Suite Land View,Terrace Lagoon Family Suite,73.47,0
hotel_39759323_20260722_175249,39759323,153,98,FAMILY SUITE LAND Family Suite Land View,Terrace Lagoon Family Suite Quad,70.59,0
hotel_39759323_20260722_175249,39759323,99,30,Family Suite Land Quad,Terrace Lagoon Family Suite,73.47,0
hotel_39759323_20260722_175249,39759323,99,98,Family Suite Land Quad,Terrace Lagoon Family Suite Quad,87.18,0
hotel_39759323_20260722_175249,39759323,259,98,Family Suite with Land Quad,Terrace Lagoon Family Suite Quad,77.97,0
hotel_39759323_20260722_175249,39759323,103,30,Family Suite Land 5 Person,Terrace Lagoon Family Suite,71.7,0
hotel_39759323_20260722_175249,39759323,11,160,FAMILY ROOM SUITE LAND VIEW,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,12,160,FAMILY SUITE LAND,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,46,160,FAMILY SUITE LAND VIEW,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,153,160,FAMILY SUITE LAND Family Suite Land View,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,252,160,FAMILY ROOM SUITE LAND VIEW (4),Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,99,160,Family Suite Land Quad,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,259,160,Family Suite with Land Quad,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,103,160,Family Suite Land 5 Person,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,266,160,Family Suite with Land View 5 Person,Suite - Family,92.31,0
hotel_39759323_20260722_175249,39759323,11,34,FAMILY ROOM SUITE LAND VIEW,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,12,34,FAMILY SUITE LAND,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,46,34,FAMILY SUITE LAND VIEW,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,153,34,FAMILY SUITE LAND Family Suite Land View,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,252,34,FAMILY ROOM SUITE LAND VIEW (4),Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,99,34,Family Suite Land Quad,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,259,34,Family Suite with Land Quad,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,103,34,Family Suite Land 5 Person,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,266,34,Family Suite with Land View 5 Person,Family Roof Suite,82.76,0
hotel_39759323_20260722_175249,39759323,11,35,FAMILY ROOM SUITE LAND VIEW,Family Roof Suite Sea View,79.25,0
hotel_39759323_20260722_175249,39759323,11,48,FAMILY ROOM SUITE LAND VIEW,FAMILY SUITE ROOF SEA,75.0,0
hotel_39759323_20260722_175249,39759323,11,256,FAMILY ROOM SUITE LAND VIEW,FAMILY ROOF SUITE SEAVIEW,80.77,0
hotel_39759323_20260722_175249,39759323,11,263,FAMILY ROOM SUITE LAND VIEW,FAMILY  ROOF SUITE SEA VIEW (4),77.27,0
hotel_39759323_20260722_175249,39759323,11,104,FAMILY ROOM SUITE LAND VIEW,Family Suite Roof Sea Quad,79.25,0
hotel_39759323_20260722_175249,39759323,11,107,FAMILY ROOM SUITE LAND VIEW,Family Suite Roof Sea 5 Person,70.18,0
hotel_39759323_20260722_175249,39759323,11,110,FAMILY ROOM SUITE LAND VIEW,Family Suite Roof Sea 6 Person,70.18,0
hotel_39759323_20260722_175249,39759323,12,35,FAMILY SUITE LAND,Family Roof Suite Sea View,82.76,0
hotel_39759323_20260722_175249,39759323,12,48,FAMILY SUITE LAND,FAMILY SUITE ROOF SEA,82.76,0
hotel_39759323_20260722_175249,39759323,12,256,FAMILY SUITE LAND,FAMILY ROOF SUITE SEAVIEW,82.76,0
hotel_39759323_20260722_175249,39759323,12,263,FAMILY SUITE LAND,FAMILY  ROOF SUITE SEA VIEW (4),82.76,0
hotel_39759323_20260722_175249,39759323,12,104,FAMILY SUITE LAND,Family Suite Roof Sea Quad,82.76,0
hotel_39759323_20260722_175249,39759323,12,107,FAMILY SUITE LAND,Family Suite Roof Sea 5 Person,82.76,0
hotel_39759323_20260722_175249,39759323,12,110,FAMILY SUITE LAND,Family Suite Roof Sea 6 Person,82.76,0
hotel_39759323_20260722_175249,39759323,46,35,FAMILY SUITE LAND VIEW,Family Roof Suite Sea View,87.18,0
hotel_39759323_20260722_175249,39759323,46,48,FAMILY SUITE LAND VIEW,FAMILY SUITE ROOF SEA,72.73,0
hotel_39759323_20260722_175249,39759323,46,256,FAMILY SUITE LAND VIEW,FAMILY ROOF SUITE SEAVIEW,76.6,0
hotel_39759323_20260722_175249,39759323,46,263,FAMILY SUITE LAND VIEW,FAMILY  ROOF SUITE SEA VIEW (4),87.18,0
hotel_39759323_20260722_175249,39759323,46,104,FAMILY SUITE LAND VIEW,Family Suite Roof Sea Quad,70.83,0
hotel_39759323_20260722_175249,39759323,46,107,FAMILY SUITE LAND VIEW,Family Suite Roof Sea 5 Person,70.59,0
hotel_39759323_20260722_175249,39759323,46,110,FAMILY SUITE LAND VIEW,Family Suite Roof Sea 6 Person,70.59,0
hotel_39759323_20260722_175249,39759323,153,35,FAMILY SUITE LAND Family Suite Land View,Family Roof Suite Sea View,87.18,0
hotel_39759323_20260722_175249,39759323,153,48,FAMILY SUITE LAND Family Suite Land View,FAMILY SUITE ROOF SEA,72.73,0
hotel_39759323_20260722_175249,39759323,153,256,FAMILY SUITE LAND Family Suite Land View,FAMILY ROOF SUITE SEAVIEW,76.6,0
hotel_39759323_20260722_175249,39759323,153,263,FAMILY SUITE LAND Family Suite Land View,FAMILY  ROOF SUITE SEA VIEW (4),87.18,0
hotel_39759323_20260722_175249,39759323,153,104,FAMILY SUITE LAND Family Suite Land View,Family Suite Roof Sea Quad,70.83,0
hotel_39759323_20260722_175249,39759323,153,107,FAMILY SUITE LAND Family Suite Land View,Family Suite Roof Sea 5 Person,70.59,0
hotel_39759323_20260722_175249,39759323,153,110,FAMILY SUITE LAND Family Suite Land View,Family Suite Roof Sea 6 Person,70.59,0
hotel_39759323_20260722_175249,39759323,252,35,FAMILY ROOM SUITE LAND VIEW (4),Family Roof Suite Sea View,79.07,0
hotel_39759323_20260722_175249,39759323,252,48,FAMILY ROOM SUITE LAND VIEW (4),FAMILY SUITE ROOF SEA,72.73,0
hotel_39759323_20260722_175249,39759323,252,256,FAMILY ROOM SUITE LAND VIEW (4),FAMILY ROOF SUITE SEAVIEW,75.0,0
hotel_39759323_20260722_175249,39759323,252,263,FAMILY ROOM SUITE LAND VIEW (4),FAMILY  ROOF SUITE SEA VIEW (4),82.35,0
hotel_39759323_20260722_175249,39759323,252,104,FAMILY ROOM SUITE LAND VIEW (4),Family Suite Roof Sea Quad,73.68,0
hotel_39759323_20260722_175249,39759323,99,35,Family Suite Land Quad,Family Roof Suite Sea View,70.59,0
hotel_39759323_20260722_175249,39759323,99,48,Family Suite Land Quad,FAMILY SUITE ROOF SEA,72.73,0
hotel_39759323_20260722_175249,39759323,99,256,Family Suite Land Quad,FAMILY ROOF SUITE SEAVIEW,70.59,0
hotel_39759323_20260722_175249,39759323,99,263,Family Suite Land Quad,FAMILY  ROOF SUITE SEA VIEW (4),70.59,0
hotel_39759323_20260722_175249,39759323,99,104,Family Suite Land Quad,Family Suite Roof Sea Quad,87.18,0
hotel_39759323_20260722_175249,39759323,99,107,Family Suite Land Quad,Family Suite Roof Sea 5 Person,70.59,0
hotel_39759323_20260722_175249,39759323,99,110,Family Suite Land Quad,Family Suite Roof Sea 6 Person,70.59,0
hotel_39759323_20260722_175249,39759323,259,48,Family Suite with Land Quad,FAMILY SUITE ROOF SEA,72.73,0
hotel_39759323_20260722_175249,39759323,259,104,Family Suite with Land Quad,Family Suite Roof Sea Quad,79.07,0
hotel_39759323_20260722_175249,39759323,103,48,Family Suite Land 5 Person,FAMILY SUITE ROOF SEA,72.73,0
hotel_39759323_20260722_175249,39759323,103,107,Family Suite Land 5 Person,Family Suite Roof Sea 5 Person,89.36,0
hotel_39759323_20260722_175249,39759323,103,110,Family Suite Land 5 Person,Family Suite Roof Sea 6 Person,84.44,0
hotel_39759323_20260722_175249,39759323,266,35,Family Suite with Land View 5 Person,Family Roof Suite Sea View,79.07,0
hotel_39759323_20260722_175249,39759323,266,48,Family Suite with Land View 5 Person,FAMILY SUITE ROOF SEA,72.73,0
hotel_39759323_20260722_175249,39759323,266,263,Family Suite with Land View 5 Person,FAMILY  ROOF SUITE SEA VIEW (4),72.34,0
hotel_39759323_20260722_175249,39759323,266,107,Family Suite with Land View 5 Person,Family Suite Roof Sea 5 Person,82.35,0
hotel_39759323_20260722_175249,39759323,266,110,Family Suite with Land View 5 Person,Family Suite Roof Sea 6 Person,77.55,0
hotel_39759323_20260722_175249,39759323,11,47,FAMILY ROOM SUITE LAND VIEW,FAMILY SUITE ROOF LAND,87.18,0
hotel_39759323_20260722_175249,39759323,11,258,FAMILY ROOM SUITE LAND VIEW,FAMILY ROOF SUITE LAND VIEW (4),89.8,0
hotel_39759323_20260722_175249,39759323,11,101,FAMILY ROOM SUITE LAND VIEW,Family Suite Roof Land Quad,77.78,0
hotel_39759323_20260722_175249,39759323,11,106,FAMILY ROOM SUITE LAND VIEW,Family Suite Roof Land 5 Person,77.27,0
hotel_39759323_20260722_175249,39759323,11,108,FAMILY ROOM SUITE LAND VIEW,Family Suite Roof Land 6 Person,77.27,0
hotel_39759323_20260722_175249,39759323,46,47,FAMILY SUITE LAND VIEW,FAMILY SUITE ROOF LAND,87.18,0
hotel_39759323_20260722_175249,39759323,46,101,FAMILY SUITE LAND VIEW,Family Suite Roof Land Quad,87.18,0
hotel_39759323_20260722_175249,39759323,46,106,FAMILY SUITE LAND VIEW,Family Suite Roof Land 5 Person,87.18,0
hotel_39759323_20260722_175249,39759323,46,108,FAMILY SUITE LAND VIEW,Family Suite Roof Land 6 Person,87.18,0
hotel_39759323_20260722_175249,39759323,153,47,FAMILY SUITE LAND Family Suite Land View,FAMILY SUITE ROOF LAND,87.18,0
hotel_39759323_20260722_175249,39759323,153,101,FAMILY SUITE LAND Family Suite Land View,Family Suite Roof Land Quad,87.18,0
hotel_39759323_20260722_175249,39759323,153,106,FAMILY SUITE LAND Family Suite Land View,Family Suite Roof Land 5 Person,87.18,0
hotel_39759323_20260722_175249,39759323,153,108,FAMILY SUITE LAND Family Suite Land View,Family Suite Roof Land 6 Person,87.18,0
hotel_39759323_20260722_175249,39759323,252,47,FAMILY ROOM SUITE LAND VIEW (4),FAMILY SUITE ROOF LAND,87.18,0
hotel_39759323_20260722_175249,39759323,252,247,FAMILY ROOM SUITE LAND VIEW (4),FAMILY ROOF SUITE LAND VIEW,89.8,0
hotel_39759323_20260722_175249,39759323,252,101,FAMILY ROOM SUITE LAND VIEW (4),Family Suite Roof Land Quad,77.27,0
hotel_39759323_20260722_175249,39759323,252,106,FAMILY ROOM SUITE LAND VIEW (4),Family Suite Roof Land 5 Person,70.97,0
hotel_39759323_20260722_175249,39759323,252,108,FAMILY ROOM SUITE LAND VIEW (4),Family Suite Roof Land 6 Person,70.97,0
hotel_39759323_20260722_175249,39759323,99,47,Family Suite Land Quad,FAMILY SUITE ROOF LAND,87.18,0
hotel_39759323_20260722_175249,39759323,99,247,Family Suite Land Quad,FAMILY ROOF SUITE LAND VIEW,87.18,0
hotel_39759323_20260722_175249,39759323,99,258,Family Suite Land Quad,FAMILY ROOF SUITE LAND VIEW (4),87.18,0
hotel_39759323_20260722_175249,39759323,99,106,Family Suite Land Quad,Family Suite Roof Land 5 Person,87.18,0
hotel_39759323_20260722_175249,39759323,99,108,Family Suite Land Quad,Family Suite Roof Land 6 Person,87.18,0
hotel_39759323_20260722_175249,39759323,259,47,Family Suite with Land Quad,FAMILY SUITE ROOF LAND,87.18,0
hotel_39759323_20260722_175249,39759323,259,247,Family Suite with Land Quad,FAMILY ROOF SUITE LAND VIEW,77.27,0
hotel_39759323_20260722_175249,39759323,259,258,Family Suite with Land Quad,FAMILY ROOF SUITE LAND VIEW (4),77.27,0
hotel_39759323_20260722_175249,39759323,259,101,Family Suite with Land Quad,Family Suite Roof Land Quad,89.8,0
hotel_39759323_20260722_175249,39759323,259,106,Family Suite with Land Quad,Family Suite Roof Land 5 Person,77.27,0
hotel_39759323_20260722_175249,39759323,259,108,Family Suite with Land Quad,Family Suite Roof Land 6 Person,77.27,0
hotel_39759323_20260722_175249,39759323,103,47,Family Suite Land 5 Person,FAMILY SUITE ROOF LAND,87.18,0
hotel_39759323_20260722_175249,39759323,103,247,Family Suite Land 5 Person,FAMILY ROOF SUITE LAND VIEW,79.07,0
hotel_39759323_20260722_175249,39759323,103,258,Family Suite Land 5 Person,FAMILY ROOF SUITE LAND VIEW (4),79.07,0
hotel_39759323_20260722_175249,39759323,103,101,Family Suite Land 5 Person,Family Suite Roof Land Quad,79.25,0
hotel_39759323_20260722_175249,39759323,266,47,Family Suite with Land View 5 Person,FAMILY SUITE ROOF LAND,87.18,0
hotel_39759323_20260722_175249,39759323,266,247,Family Suite with Land View 5 Person,FAMILY ROOF SUITE LAND VIEW,89.8,0
hotel_39759323_20260722_175249,39759323,266,258,Family Suite with Land View 5 Person,FAMILY ROOF SUITE LAND VIEW (4),83.02,0
hotel_39759323_20260722_175249,39759323,266,101,Family Suite with Land View 5 Person,Family Suite Roof Land Quad,77.27,0
hotel_39759323_20260722_175249,39759323,266,106,Family Suite with Land View 5 Person,Family Suite Roof Land 5 Person,91.23,0
hotel_39759323_20260722_175249,39759323,266,108,Family Suite with Land View 5 Person,Family Suite Roof Land 6 Person,87.27,0
hotel_39759323_20260722_175249,39759323,11,62,FAMILY ROOM SUITE LAND VIEW,FAMILY SUITE - SEA VIEW,85.0,0
hotel_39759323_20260722_175249,39759323,12,62,FAMILY SUITE LAND,FAMILY SUITE - SEA VIEW,82.76,0
hotel_39759323_20260722_175249,39759323,46,62,FAMILY SUITE LAND VIEW,FAMILY SUITE - SEA VIEW,87.18,0
hotel_39759323_20260722_175249,39759323,153,62,FAMILY SUITE LAND Family Suite Land View,FAMILY SUITE - SEA VIEW,87.18,0
hotel_39759323_20260722_175249,39759323,252,62,FAMILY ROOM SUITE LAND VIEW (4),FAMILY SUITE - SEA VIEW,85.0,0
hotel_39759323_20260722_175249,39759323,99,62,Family Suite Land Quad,FAMILY SUITE - SEA VIEW,70.59,0
hotel_39759323_20260722_175249,39759323,266,62,Family Suite with Land View 5 Person,FAMILY SUITE - SEA VIEW,85.0,0
hotel_39759323_20260722_175249,39759323,11,66,FAMILY ROOM SUITE LAND VIEW,STANDARD FAMILY SUITE,72.73,0
hotel_39759323_20260722_175249,39759323,12,66,FAMILY SUITE LAND,STANDARD FAMILY SUITE,84.21,0
hotel_39759323_20260722_175249,39759323,46,66,FAMILY SUITE LAND VIEW,STANDARD FAMILY SUITE,74.42,0
hotel_39759323_20260722_175249,39759323,153,66,FAMILY SUITE LAND Family Suite Land View,STANDARD FAMILY SUITE,74.42,0
hotel_39759323_20260722_175249,39759323,252,66,FAMILY ROOM SUITE LAND VIEW (4),STANDARD FAMILY SUITE,72.73,0
hotel_39759323_20260722_175249,39759323,99,66,Family Suite Land Quad,STANDARD FAMILY SUITE,83.72,0
hotel_39759323_20260722_175249,39759323,259,66,Family Suite with Land Quad,STANDARD FAMILY SUITE,75.0,0
hotel_39759323_20260722_175249,39759323,103,66,Family Suite Land 5 Person,STANDARD FAMILY SUITE,72.73,0
hotel_39759323_20260722_175249,39759323,266,66,Family Suite with Land View 5 Person,STANDARD FAMILY SUITE,72.73,0
hotel_39759323_20260722_175249,39759323,12,245,FAMILY SUITE LAND,Terrace Lagoon Family Suite 1 Double Bed and 2 Twin Beds,82.76,0
hotel_39759323_20260722_175249,39759323,46,245,FAMILY SUITE LAND VIEW,Terrace Lagoon Family Suite 1 Double Bed and 2 Twin Beds,70.59,0
hotel_39759323_20260722_175249,39759323,153,245,FAMILY SUITE LAND Family Suite Land View,Terrace Lagoon Family Suite 1 Double Bed and 2 Twin Beds,70.59,0
hotel_39759323_20260722_175249,39759323,99,245,Family Suite Land Quad,Terrace Lagoon Family Suite 1 Double Bed and 2 Twin Beds,70.59,0
hotel_39759323_20260722_175249,39759323,11,250,FAMILY ROOM SUITE LAND VIEW,Family Suite Land 1 Double Bed and 2 Twin Beds,77.27,0
hotel_39759323_20260722_175249,39759323,11,17,FAMILY ROOM SUITE LAND VIEW,"Family Suite Land Quad , 1 Double Bed and 2 Twin Beds",77.27,0
hotel_39759323_20260722_175249,39759323,12,164,FAMILY SUITE LAND,"Family Suite Land,1 Double Bed and 2 Twin Beds",82.76,0
hotel_39759323_20260722_175249,39759323,46,164,FAMILY SUITE LAND VIEW,"Family Suite Land,1 Double Bed and 2 Twin Beds",70.59,0
hotel_39759323_20260722_175249,39759323,46,250,FAMILY SUITE LAND VIEW,Family Suite Land 1 Double Bed and 2 Twin Beds,87.18,0
hotel_39759323_20260722_175249,39759323,46,17,FAMILY SUITE LAND VIEW,"Family Suite Land Quad , 1 Double Bed and 2 Twin Beds",87.18,0
hotel_39759323_20260722_175249,39759323,153,164,FAMILY SUITE LAND Family Suite Land View,"Family Suite Land,1 Double Bed and 2 Twin Beds",70.59,0
hotel_39759323_20260722_175249,39759323,153,250,FAMILY SUITE LAND Family Suite Land View,Family Suite Land 1 Double Bed and 2 Twin Beds,87.18,0
hotel_39759323_20260722_175249,39759323,153,17,FAMILY SUITE LAND Family Suite Land View,"Family Suite Land Quad , 1 Double Bed and 2 Twin Beds",87.18,0
hotel_39759323_20260722_175249,39759323,252,250,FAMILY ROOM SUITE LAND VIEW (4),Family Suite Land 1 Double Bed and 2 Twin Beds,70.83,0
